source_entity_ref,cohort_name,cohort_dim,metric_name,value,sample_size,timestamp
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8972,4715,2026-05-20T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9444,749,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9473,213,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.8892,4708,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8817,974,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.9489,289,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9561,1102,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.885,333,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9641,4475,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8758,4110,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.952,4895,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9581,115,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9474,1696,2026-05-26T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9131,2043,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.8735,671,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.9491,4890,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8661,4138,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.8971,1222,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.8787,3961,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9062,1581,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9047,4170,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.9841,4950,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9094,1169,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.8788,3871,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8784,1075,2026-06-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.8887,2285,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9442,4661,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.9547,3196,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8919,4891,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.8889,2664,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9526,1829,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9544,3090,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9371,2316,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.9102,549,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.8798,641,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9266,1022,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9696,4476,2026-06-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9678,1473,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.8976,2618,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.901,1741,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8974,3232,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.8958,4923,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9202,4270,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.8627,4441,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.8811,4847,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8896,1912,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9387,2797,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9446,4159,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8601,4150,2026-06-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9129,2637,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.8783,4076,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.8836,881,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.9165,839,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.9263,4384,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9105,4000,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9002,1251,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9437,958,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8919,4528,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9429,502,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.976,1318,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9132,1187,2026-06-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.8944,2475,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9655,479,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.9206,3749,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8767,3434,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.9318,4048,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9546,4026,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9311,3071,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9229,1666,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.9569,1270,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9401,418,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9476,4967,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9463,2852,2026-06-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9327,115,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9415,2926,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.8896,1630,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8816,3512,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.9796,4953,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.8893,4891,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9237,4846,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9401,2803,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8969,4839,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9025,3799,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9259,4265,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9225,1023,2026-07-01T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9101,1234,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.8958,217,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.9527,4930,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8848,2616,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.904,2541,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9106,2578,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9138,2437,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9375,2354,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8726,4248,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9186,3668,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9687,3542,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.9232,2825,2026-07-07T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.8947,3973,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.8831,1065,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.8809,479,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8982,3961,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.8854,255,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9478,4265,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9137,2722,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.872,2644,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.9504,3511,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9255,700,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.9238,3910,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8824,1271,2026-07-13T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.8767,2130,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9702,3175,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.9433,1772,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.8819,4560,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.9534,410,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.8635,2549,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9483,4375,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9376,3005,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8615,1766,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.879,3776,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.8855,2284,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8674,1600,2026-07-19T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,18-30,age_group,r2_score,0.9264,2953,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,31-45,age_group,r2_score,0.9224,2325,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,46-60,age_group,r2_score,0.965,2430,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,61-75,age_group,r2_score,0.9242,4666,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,75+,age_group,r2_score,0.8769,4410,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Female,sex,r2_score,0.9201,4516,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Male,sex,r2_score,0.9318,1683,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Other,sex,r2_score,0.9281,702,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Commercial,insurance,r2_score,0.8964,673,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicare,insurance,r2_score,0.9137,4044,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Medicaid,insurance,r2_score,0.8747,2073,2026-07-25T16:00:00Z
mlflow://experiment-6/length-of-stay-predictor,Self-pay,insurance,r2_score,0.8777,1456,2026-07-25T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.9402,247,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8658,4511,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.841,1316,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8451,4982,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.9247,1236,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8953,4905,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8969,2045,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8757,2356,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8717,3537,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.9463,3556,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.9344,775,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8927,150,2026-05-02T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8585,740,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.9161,3531,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.9061,2669,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8587,908,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.9304,984,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.9272,2152,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.9023,4652,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8594,509,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8885,3904,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.9009,2046,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.9038,1554,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8625,152,2026-05-08T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8544,2970,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.9353,4409,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8759,1100,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.877,2033,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8372,1434,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8752,860,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8844,449,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8966,4176,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.873,297,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8633,1059,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.9203,4836,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.9032,1766,2026-05-14T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8714,4436,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.9027,3431,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8856,3654,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.9025,1808,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.9017,1511,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8915,1963,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8801,4132,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8895,436,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8235,347,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.9182,3176,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8966,1821,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8608,4410,2026-05-20T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8791,617,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8057,4129,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8861,2256,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.876,2370,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8585,3053,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8773,3347,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8452,3036,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8551,3726,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.817,1770,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8646,2307,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.848,4496,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8912,1830,2026-05-26T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8172,3611,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.7971,426,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8688,1637,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8413,1503,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8988,1227,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8663,2522,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8491,1300,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.9067,2576,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.9041,3138,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.894,1243,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8669,3862,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8434,4299,2026-06-01T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8621,4004,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.823,4998,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8518,2535,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8209,4592,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.853,3125,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.9258,3109,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8657,1986,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8752,2367,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8347,1798,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.8855,1000,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8348,1118,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8117,3118,2026-06-07T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.8328,3887,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8787,1500,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8904,2118,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8892,1422,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8469,1445,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8525,1839,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8258,1042,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8521,3027,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.8824,3437,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicare,insurance,accuracy,0.9061,1103,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Medicaid,insurance,accuracy,0.8764,1682,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Self-pay,insurance,accuracy,0.8483,2236,2026-06-13T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,18-30,age_group,accuracy,0.7864,3337,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,31-45,age_group,accuracy,0.8633,132,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,46-60,age_group,accuracy,0.8362,4968,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,61-75,age_group,accuracy,0.8218,1658,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,75+,age_group,accuracy,0.8067,4296,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Female,sex,accuracy,0.8557,1547,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Male,sex,accuracy,0.8088,4731,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Other,sex,accuracy,0.8583,1333,2026-06-19T16:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,Commercial,insurance,accuracy,0.9026,3667,2026-06-19T16:00:00Z
